Ship_id,Order_ID,Ship_Mode,Ship_Date
SHP_1445,8551,REGULAR AIR,31-7-09
SHP_1425,902,REGULAR AIR,29-7-09
SHP_1441,7878,DELIVERY TRUCK,6-5-11
SHP_1442,7878,REGULAR AIR,3-5-11
SHP_1443,7878,REGULAR AIR,8-5-11
SHP_1455,15142,REGULAR AIR,6-4-12
SHP_1444,8551,REGULAR AIR,1-8-09
SHP_1550,51361,EXPRESS AIR,20-3-11
SHP_1563,57153,REGULAR AIR,28-5-09
SHP_1551,51361,DELIVERY TRUCK,22-3-11
SHP_1564,57153,REGULAR AIR,27-5-09
SHP_4495,7905,DELIVERY TRUCK,7-6-09
SHP_4499,8384,DELIVERY TRUCK,6-5-10
SHP_4648,28228,REGULAR AIR,12-7-12
SHP_4141,30599,REGULAR AIR,12-2-12
SHP_4156,43751,REGULAR AIR,29-6-12
SHP_3053,6086,REGULAR AIR,24-9-11
SHP_2780,32965,REGULAR AIR,25-2-11
SHP_2780,32965,REGULAR AIR,25-2-11
SHP_2771,29893,DELIVERY TRUCK,17-6-12
SHP_2432,39333,REGULAR AIR,17-2-10
SHP_2355,10342,EXPRESS AIR,24-11-11
SHP_2352,10342,DELIVERY TRUCK,24-11-11
SHP_2440,40544,REGULAR AIR,8-4-09
SHP_2403,30597,REGULAR AIR,7-8-12
SHP_2354,10342,REGULAR AIR,24-11-11
SHP_2470,55809,DELIVERY TRUCK,12-9-11
SHP_2431,39333,REGULAR AIR,19-2-10
SHP_2404,30597,REGULAR AIR,6-8-12
SHP_2395,27808,EXPRESS AIR,2-2-10
SHP_2353,10342,REGULAR AIR,23-11-11
SHP_1356,44999,REGULAR AIR,23-1-10
SHP_1261,15878,REGULAR AIR,6-11-10
SHP_1279,20386,REGULAR AIR,27-2-10
SHP_790,51879,REGULAR AIR,25-8-10
SHP_789,51879,REGULAR AIR,26-8-10
SHP_799,54119,EXPRESS AIR,23-5-10
SHP_800,54119,REGULAR AIR,25-5-10
SHP_233,27909,REGULAR AIR,9-2-12
SHP_257,31111,REGULAR AIR,26-8-09
SHP_374,46980,REGULAR AIR,17-1-11
SHP_137,15937,EXPRESS AIR,15-11-12
SHP_234,27909,REGULAR AIR,10-2-12
SHP_136,15937,REGULAR AIR,10-11-12
SHP_6525,41831,REGULAR AIR,22-7-12
SHP_6524,41831,DELIVERY TRUCK,23-7-12
SHP_2499,12868,REGULAR AIR,3-3-11
SHP_434,58144,REGULAR AIR,23-12-09
SHP_2154,40647,REGULAR AIR,18-8-09
SHP_2061,29411,REGULAR AIR,6-4-12
SHP_2060,29411,DELIVERY TRUCK,6-4-12
SHP_2059,29411,REGULAR AIR,7-4-12
SHP_2059,29411,REGULAR AIR,7-4-12
SHP_2148,39555,REGULAR AIR,9-9-12
SHP_2926,33478,EXPRESS AIR,16-6-10
SHP_2592,8807,REGULAR AIR,27-2-10
SHP_1413,55429,REGULAR AIR,1-7-09
SHP_1340,39527,REGULAR AIR,26-4-11
SHP_5132,8133,REGULAR AIR,27-2-11
SHP_5161,26310,REGULAR AIR,30-7-12
SHP_5163,29539,REGULAR AIR,24-4-11
SHP_5160,26310,REGULAR AIR,31-7-12
SHP_1099,32611,REGULAR AIR,27-8-09
SHP_1100,32901,REGULAR AIR,11-1-11
SHP_1097,32611,DELIVERY TRUCK,28-8-09
SHP_1096,32611,REGULAR AIR,29-8-09
SHP_1098,32611,EXPRESS AIR,28-8-09
SHP_372,45957,REGULAR AIR,23-9-10
SHP_372,45957,REGULAR AIR,23-9-10
SHP_430,57509,EXPRESS AIR,21-2-09
SHP_431,57509,DELIVERY TRUCK,26-2-09
SHP_10,807,REGULAR AIR,24-11-10
SHP_10,807,REGULAR AIR,24-11-10
SHP_14,995,REGULAR AIR,31-5-11
SHP_7682,1222,REGULAR AIR,4-2-10
SHP_71,8419,REGULAR AIR,30-9-11
SHP_39,3524,REGULAR AIR,3-5-12
SHP_70,8419,EXPRESS AIR,1-10-11
SHP_72,8833,REGULAR AIR,8-5-12
SHP_618,49216,EXPRESS AIR,20-3-09
SHP_617,49216,DELIVERY TRUCK,19-3-09
SHP_6511,40998,REGULAR AIR,4-5-09
SHP_6584,45605,DELIVERY TRUCK,12-4-10
SHP_6622,48672,REGULAR AIR,26-12-12
SHP_6660,53344,REGULAR AIR,26-2-10
SHP_6510,40998,REGULAR AIR,3-5-09
SHP_4595,21412,REGULAR AIR,14-7-11
SHP_4745,40706,EXPRESS AIR,22-1-12
SHP_4699,34432,REGULAR AIR,8-4-09
SHP_4699,34432,REGULAR AIR,8-4-09
SHP_4572,18884,DELIVERY TRUCK,25-6-11
SHP_4594,21412,REGULAR AIR,15-7-11
SHP_4573,18884,REGULAR AIR,26-6-11
SHP_5736,2885,REGULAR AIR,18-9-12
SHP_5778,16802,EXPRESS AIR,21-4-11
SHP_5769,13632,EXPRESS AIR,12-3-09
SHP_5839,38848,REGULAR AIR,17-12-12
SHP_5800,23809,REGULAR AIR,6-6-12
SHP_5737,2885,REGULAR AIR,20-9-12
SHP_5779,16802,REGULAR AIR,22-4-11
SHP_6389,28807,EXPRESS AIR,1-4-11
SHP_969,8229,REGULAR AIR,9-12-09
SHP_990,12579,REGULAR AIR,16-6-11
SHP_968,8229,DELIVERY TRUCK,9-12-09
SHP_970,8290,REGULAR AIR,11-12-09
SHP_1138,42947,REGULAR AIR,28-8-10
SHP_2461,52327,REGULAR AIR,22-12-11
SHP_2384,21479,EXPRESS AIR,29-8-09
SHP_2417,36229,REGULAR AIR,24-9-12
SHP_2418,36229,DELIVERY TRUCK,23-9-12
SHP_2376,20262,REGULAR AIR,26-12-09
SHP_2391,24640,DELIVERY TRUCK,30-1-11
SHP_2379,20577,REGULAR AIR,11-2-10
SHP_2472,58210,REGULAR AIR,7-12-12
SHP_2451,46566,REGULAR AIR,10-4-12
SHP_2460,52327,REGULAR AIR,21-12-11
SHP_4455,2630,REGULAR AIR,23-10-12
SHP_4119,4965,REGULAR AIR,25-10-10
SHP_1790,32580,REGULAR AIR,17-9-11
SHP_1789,32580,REGULAR AIR,15-9-11
SHP_1796,53382,REGULAR AIR,28-12-09
SHP_1797,53382,DELIVERY TRUCK,28-12-09
SHP_1795,52325,REGULAR AIR,14-7-12
SHP_1798,53728,REGULAR AIR,23-10-11
SHP_6969,40162,REGULAR AIR,26-1-10
SHP_6987,48673,REGULAR AIR,27-4-12
SHP_6124,6880,REGULAR AIR,27-5-09
SHP_6278,20096,DELIVERY TRUCK,24-8-12
SHP_6131,7840,REGULAR AIR,12-1-11
SHP_5008,46311,REGULAR AIR,27-7-11
SHP_4928,22211,REGULAR AIR,5-10-11
SHP_4929,22211,DELIVERY TRUCK,4-10-11
SHP_5007,46311,REGULAR AIR,26-7-11
SHP_4903,8259,DELIVERY TRUCK,18-4-09
SHP_4977,37667,REGULAR AIR,3-12-11
SHP_4881,229,REGULAR AIR,29-12-10
SHP_5006,46311,REGULAR AIR,25-7-11
SHP_3129,32640,EXPRESS AIR,17-9-12
SHP_3128,32640,REGULAR AIR,17-9-12
SHP_569,34880,REGULAR AIR,17-9-09
SHP_554,29762,REGULAR AIR,5-8-10
SHP_1068,27298,REGULAR AIR,24-11-11
SHP_1067,27298,REGULAR AIR,23-11-11
SHP_7601,35426,REGULAR AIR,4-10-10
SHP_7630,40519,REGULAR AIR,23-12-10
SHP_7645,48385,REGULAR AIR,20-9-09
SHP_7607,36257,REGULAR AIR,29-2-12
SHP_2392,25056,REGULAR AIR,23-9-10
SHP_2416,35713,REGULAR AIR,17-10-12
SHP_2343,6948,REGULAR AIR,10-12-10
SHP_2759,23268,REGULAR AIR,18-1-12
SHP_2788,38723,REGULAR AIR,22-9-12
SHP_4148,37731,REGULAR AIR,4-11-09
SHP_4171,59552,REGULAR AIR,14-1-10
SHP_4151,38723,REGULAR AIR,21-9-12
SHP_4246,14976,REGULAR AIR,24-7-11
SHP_4240,10886,DELIVERY TRUCK,24-8-09
SHP_4239,10886,REGULAR AIR,25-8-09
SHP_5938,16643,REGULAR AIR,15-4-10
SHP_5938,16643,REGULAR AIR,15-4-10
SHP_5961,23396,DELIVERY TRUCK,20-6-10
SHP_5966,24608,REGULAR AIR,15-8-12
SHP_7581,29569,REGULAR AIR,5-7-11
SHP_7600,35366,REGULAR AIR,19-7-11
SHP_7579,29536,REGULAR AIR,9-9-12
SHP_7506,9985,REGULAR AIR,7-8-10
SHP_7471,3297,REGULAR AIR,3-11-12
SHP_7510,10439,REGULAR AIR,29-3-12
SHP_7578,29536,DELIVERY TRUCK,9-9-12
SHP_7578,29536,DELIVERY TRUCK,9-9-12
SHP_7558,24391,DELIVERY TRUCK,10-3-09
SHP_7528,13126,DELIVERY TRUCK,21-10-11
SHP_7528,13126,DELIVERY TRUCK,21-10-11
SHP_7511,10439,EXPRESS AIR,30-3-12
SHP_7509,10439,REGULAR AIR,30-3-12
SHP_7509,10439,REGULAR AIR,30-3-12
SHP_7627,39937,REGULAR AIR,23-5-11
SHP_7672,57125,REGULAR AIR,5-6-10
SHP_7672,57125,REGULAR AIR,5-6-10
SHP_7582,29827,REGULAR AIR,15-7-11
SHP_7527,13126,REGULAR AIR,20-10-11
SHP_7580,29569,REGULAR AIR,4-7-11
SHP_1016,17831,EXPRESS AIR,28-10-12
SHP_966,7427,REGULAR AIR,15-12-12
SHP_1015,17831,REGULAR AIR,26-10-12
SHP_964,6374,REGULAR AIR,9-8-11
SHP_967,7427,REGULAR AIR,16-12-12
SHP_963,6374,EXPRESS AIR,8-8-11
SHP_5558,50532,REGULAR AIR,15-8-12
SHP_5557,50532,REGULAR AIR,16-8-12
SHP_836,14375,REGULAR AIR,1-2-10
SHP_836,14375,REGULAR AIR,1-2-10
SHP_1676,53984,REGULAR AIR,11-12-12
SHP_1667,37440,REGULAR AIR,25-6-10
SHP_5194,51780,EXPRESS AIR,24-7-10
SHP_5193,51780,REGULAR AIR,31-7-10
SHP_5192,51780,DELIVERY TRUCK,26-7-10
SHP_5158,25574,DELIVERY TRUCK,12-3-09
SHP_5170,31520,REGULAR AIR,29-11-11
SHP_5190,47040,REGULAR AIR,17-8-10
SHP_5159,25574,EXPRESS AIR,13-3-09
SHP_730,22980,REGULAR AIR,2-10-12
SHP_730,22980,REGULAR AIR,2-10-12
SHP_3995,27527,REGULAR AIR,3-12-10
SHP_3983,24263,DELIVERY TRUCK,22-9-12
SHP_4010,33988,REGULAR AIR,11-1-09
SHP_5205,59232,REGULAR AIR,7-1-09
SHP_1051,25031,REGULAR AIR,24-8-09
SHP_1050,25031,REGULAR AIR,25-8-09
SHP_1025,20038,REGULAR AIR,28-2-10
SHP_806,57959,REGULAR AIR,31-12-11
SHP_781,49634,REGULAR AIR,25-3-12
SHP_781,49634,REGULAR AIR,25-3-12
SHP_1140,43111,REGULAR AIR,13-9-11
SHP_696,9792,REGULAR AIR,23-7-11
SHP_720,17926,REGULAR AIR,12-11-11
SHP_807,57959,EXPRESS AIR,31-12-11
SHP_3542,2213,REGULAR AIR,15-1-10
SHP_3727,36705,DELIVERY TRUCK,25-6-09
SHP_3783,42308,REGULAR AIR,15-6-09
SHP_3541,1953,REGULAR AIR,29-11-10
SHP_2837,2370,REGULAR AIR,18-1-09
SHP_2837,2370,REGULAR AIR,18-1-09
SHP_2914,31616,REGULAR AIR,29-8-10
SHP_2914,31616,REGULAR AIR,29-8-10
SHP_2830,898,DELIVERY TRUCK,2-6-10
SHP_2907,29351,REGULAR AIR,5-10-11
SHP_2831,1031,REGULAR AIR,2-9-09
SHP_2829,898,REGULAR AIR,4-6-10
SHP_2915,31907,REGULAR AIR,23-5-10
SHP_2549,48929,REGULAR AIR,23-10-09
SHP_2678,48929,REGULAR AIR,25-10-09
SHP_2685,49984,REGULAR AIR,11-5-09
SHP_2698,56515,EXPRESS AIR,28-5-11
SHP_2821,56515,DELIVERY TRUCK,29-5-11
SHP_2684,49984,REGULAR AIR,15-5-09
SHP_1126,40801,REGULAR AIR,1-7-12
SHP_985,11392,REGULAR AIR,7-9-09
SHP_1202,58913,REGULAR AIR,13-5-10
SHP_1171,50208,EXPRESS AIR,23-1-11
SHP_1151,46849,REGULAR AIR,14-12-10
SHP_1350,42692,REGULAR AIR,22-12-11
SHP_1351,42692,REGULAR AIR,21-12-11
SHP_1341,39845,REGULAR AIR,7-9-09
SHP_3506,56514,REGULAR AIR,18-2-12
SHP_3506,56514,REGULAR AIR,18-2-12
SHP_3503,56291,REGULAR AIR,17-9-12
SHP_3502,56291,DELIVERY TRUCK,19-9-12
SHP_3504,56291,REGULAR AIR,18-9-12
SHP_60,6884,REGULAR AIR,20-1-09
SHP_60,6884,REGULAR AIR,20-1-09
SHP_55,6016,REGULAR AIR,20-1-12
SHP_7264,34338,EXPRESS AIR,5-7-10
SHP_7297,44869,REGULAR AIR,24-8-12
SHP_7298,45511,DELIVERY TRUCK,28-8-10
SHP_7177,384,DELIVERY TRUCK,9-3-12
SHP_7294,42855,REGULAR AIR,10-7-11
SHP_6376,27712,REGULAR AIR,11-3-10
SHP_6402,30848,DELIVERY TRUCK,3-5-11
SHP_4869,57958,EXPRESS AIR,1-3-09
SHP_4479,4611,DELIVERY TRUCK,9-1-10
SHP_4617,24033,DELIVERY TRUCK,4-1-11
SHP_4690,33571,REGULAR AIR,14-10-11
SHP_4832,52640,EXPRESS AIR,4-1-11
SHP_4472,3622,REGULAR AIR,1-12-11
SHP_4541,14336,EXPRESS AIR,19-11-09
SHP_3319,24672,REGULAR AIR,19-3-12
SHP_3319,24672,REGULAR AIR,19-3-12
SHP_3250,13028,REGULAR AIR,9-4-09
SHP_3233,6727,REGULAR AIR,29-8-09
SHP_3351,32038,EXPRESS AIR,19-6-09
SHP_3318,24672,REGULAR AIR,20-3-12
SHP_3458,49381,REGULAR AIR,14-12-12
SHP_4879,59684,REGULAR AIR,17-1-11
SHP_4880,59684,REGULAR AIR,30-12-10
SHP_4449,710,DELIVERY TRUCK,5-1-10
SHP_4585,20135,REGULAR AIR,30-6-09
SHP_4877,59684,DELIVERY TRUCK,15-1-11
SHP_4586,20135,DELIVERY TRUCK,2-7-09
SHP_4448,710,REGULAR AIR,3-1-10
SHP_4447,710,REGULAR AIR,5-1-10
SHP_4878,59684,EXPRESS AIR,16-1-11
SHP_5183,44452,REGULAR AIR,11-12-11
SHP_5168,31140,REGULAR AIR,2-2-11
SHP_5172,35842,REGULAR AIR,26-5-12
SHP_5140,10567,DELIVERY TRUCK,30-3-12
SHP_5195,53350,REGULAR AIR,14-6-09
SHP_5162,27616,REGULAR AIR,1-8-12
SHP_352,43203,REGULAR AIR,16-2-12
SHP_405,52386,DELIVERY TRUCK,7-1-09
SHP_350,42981,REGULAR AIR,1-6-09
SHP_338,40902,REGULAR AIR,9-7-09
SHP_392,50374,REGULAR AIR,31-5-09
SHP_1650,1826,REGULAR AIR,16-4-12
SHP_5153,21638,REGULAR AIR,17-4-12
SHP_5207,59973,DELIVERY TRUCK,15-11-11
SHP_5134,8802,REGULAR AIR,2-2-11
SHP_5204,56548,DELIVERY TRUCK,7-9-12
SHP_5208,59973,DELIVERY TRUCK,19-11-11
SHP_5186,45986,REGULAR AIR,30-12-09
SHP_1397,51333,REGULAR AIR,6-10-12
SHP_1367,47267,REGULAR AIR,30-12-10
SHP_1396,51333,DELIVERY TRUCK,6-10-12
SHP_1368,47267,DELIVERY TRUCK,30-12-10
SHP_1399,51365,DELIVERY TRUCK,8-8-12
SHP_1418,56135,DELIVERY TRUCK,15-11-10
SHP_1398,51365,REGULAR AIR,9-8-12
SHP_1419,56135,REGULAR AIR,14-11-10
SHP_1293,25347,REGULAR AIR,19-6-09
SHP_1209,1346,DELIVERY TRUCK,19-6-12
SHP_2244,51109,REGULAR AIR,10-11-12
SHP_1904,14147,REGULAR AIR,9-3-10
SHP_1903,14147,REGULAR AIR,8-3-10
SHP_2066,29895,DELIVERY TRUCK,21-10-10
SHP_1902,14147,REGULAR AIR,10-3-10
SHP_4701,34497,REGULAR AIR,12-3-09
SHP_4700,34497,REGULAR AIR,11-3-09
SHP_4735,38786,DELIVERY TRUCK,20-6-11
SHP_135,15907,REGULAR AIR,12-4-11
SHP_301,34246,REGULAR AIR,8-10-10
SHP_301,34246,REGULAR AIR,8-10-10
SHP_193,24294,DELIVERY TRUCK,3-8-09
SHP_133,15907,DELIVERY TRUCK,13-4-11
SHP_134,15907,EXPRESS AIR,14-4-11
SHP_302,34246,REGULAR AIR,9-10-10
SHP_5702,49953,EXPRESS AIR,17-3-12
SHP_5711,55654,REGULAR AIR,21-9-10
SHP_5703,51300,REGULAR AIR,17-10-11
SHP_5701,49953,REGULAR AIR,18-3-12
SHP_5719,57984,EXPRESS AIR,3-10-10
SHP_5720,57984,REGULAR AIR,4-10-10
SHP_6980,44486,REGULAR AIR,12-7-12
SHP_7012,58722,DELIVERY TRUCK,13-10-12
SHP_6994,51297,EXPRESS AIR,20-11-12
SHP_6991,51200,REGULAR AIR,21-11-11
SHP_3078,13731,REGULAR AIR,12-5-10
SHP_3021,37473,REGULAR AIR,1-10-09
SHP_3008,26658,REGULAR AIR,22-12-11
SHP_6182,11780,REGULAR AIR,22-9-10
SHP_6081,3526,REGULAR AIR,17-3-11
SHP_4796,47777,REGULAR AIR,27-11-12
SHP_4534,12483,DELIVERY TRUCK,6-8-10
SHP_4533,12483,REGULAR AIR,4-8-10
SHP_4535,12483,REGULAR AIR,5-8-10
SHP_4599,21861,REGULAR AIR,20-8-09
SHP_7626,39813,REGULAR AIR,3-2-12
SHP_7595,32994,REGULAR AIR,16-9-12
SHP_7665,54913,EXPRESS AIR,5-7-10
SHP_7639,43298,REGULAR AIR,12-7-11
SHP_7639,43298,REGULAR AIR,12-7-11
SHP_7501,9286,REGULAR AIR,5-4-11
SHP_7508,10212,REGULAR AIR,27-5-10
SHP_7568,27463,REGULAR AIR,14-11-09
SHP_7483,5222,DELIVERY TRUCK,27-5-09
SHP_7589,32007,DELIVERY TRUCK,9-2-11
SHP_7624,39140,DELIVERY TRUCK,2-10-10
SHP_7567,27463,REGULAR AIR,15-11-09
SHP_7507,10212,REGULAR AIR,25-5-10
SHP_7605,35744,REGULAR AIR,23-3-09
SHP_6350,25157,REGULAR AIR,27-5-10
SHP_6144,8930,REGULAR AIR,21-5-09
SHP_4322,57475,REGULAR AIR,6-10-10
SHP_4310,52576,DELIVERY TRUCK,28-3-09
SHP_4319,56647,REGULAR AIR,4-8-11
SHP_4321,57475,REGULAR AIR,4-10-10
SHP_4321,57475,REGULAR AIR,4-10-10
SHP_4320,57475,REGULAR AIR,11-10-10
SHP_3360,33031,REGULAR AIR,25-8-12
SHP_3359,33031,DELIVERY TRUCK,26-8-12
SHP_5796,22210,REGULAR AIR,21-9-11
SHP_2534,40896,EXPRESS AIR,3-9-11
SHP_3103,23968,REGULAR AIR,7-3-11
SHP_3089,18373,REGULAR AIR,12-4-12
SHP_3157,39238,EXPRESS AIR,27-9-10
SHP_2645,33699,REGULAR AIR,31-7-09
SHP_2663,39393,REGULAR AIR,19-11-10
SHP_2659,38721,REGULAR AIR,26-3-09
SHP_2660,38721,REGULAR AIR,25-3-09
SHP_2644,33699,REGULAR AIR,2-8-09
SHP_1077,28901,REGULAR AIR,12-6-12
SHP_942,1799,REGULAR AIR,8-3-09
SHP_941,1799,DELIVERY TRUCK,8-3-09
SHP_980,10916,REGULAR AIR,10-3-11
SHP_971,8515,REGULAR AIR,22-12-10
SHP_4727,37696,REGULAR AIR,9-7-09
SHP_4451,870,REGULAR AIR,19-6-10
SHP_4446,487,REGULAR AIR,18-8-12
SHP_4577,19557,REGULAR AIR,3-11-11
SHP_4726,37696,REGULAR AIR,11-7-09
SHP_4578,19557,REGULAR AIR,30-10-11
SHP_4632,25601,REGULAR AIR,6-1-09
SHP_4546,14534,REGULAR AIR,18-7-10
SHP_4759,43906,REGULAR AIR,9-2-12
SHP_6198,13218,REGULAR AIR,18-5-09
SHP_6183,12007,REGULAR AIR,29-9-09
SHP_6230,16356,EXPRESS AIR,3-8-11
SHP_6197,13218,REGULAR AIR,17-5-09
SHP_6173,11014,REGULAR AIR,9-9-10
SHP_6403,30885,REGULAR AIR,22-6-10
SHP_2986,57029,REGULAR AIR,9-3-11
SHP_2986,57029,REGULAR AIR,9-3-11
SHP_2928,33862,REGULAR AIR,23-6-10
SHP_2874,13347,EXPRESS AIR,24-4-10
SHP_2838,2374,EXPRESS AIR,30-10-10
SHP_2960,45376,DELIVERY TRUCK,3-12-11
SHP_3707,33510,REGULAR AIR,2-12-11
SHP_3709,33573,DELIVERY TRUCK,4-10-10
SHP_3706,33510,REGULAR AIR,3-12-11
SHP_3632,21089,DELIVERY TRUCK,30-7-11
SHP_3843,52805,EXPRESS AIR,28-9-11
SHP_6723,58369,DELIVERY TRUCK,30-8-12
SHP_6722,58369,REGULAR AIR,31-8-12
SHP_6654,52423,REGULAR AIR,12-4-11
SHP_6653,52423,REGULAR AIR,13-4-11
SHP_2622,23271,DELIVERY TRUCK,4-11-10
SHP_2800,42213,REGULAR AIR,23-3-11
SHP_2631,25669,REGULAR AIR,16-1-11
SHP_2656,38087,REGULAR AIR,21-2-09
SHP_2200,44992,REGULAR AIR,26-12-12
SHP_2201,44992,DELIVERY TRUCK,26-12-12
SHP_1913,14695,DELIVERY TRUCK,6-9-12
SHP_1809,1057,REGULAR AIR,21-2-12
SHP_4909,10949,DELIVERY TRUCK,31-3-09
SHP_4956,29152,REGULAR AIR,23-7-11
SHP_4955,29152,REGULAR AIR,27-7-11
SHP_2495,10338,DELIVERY TRUCK,16-7-11
SHP_2495,10338,DELIVERY TRUCK,16-7-11
SHP_2494,10209,REGULAR AIR,29-11-10
SHP_2536,41607,REGULAR AIR,21-12-09
SHP_3905,1991,DELIVERY TRUCK,7-9-12
SHP_3904,1991,REGULAR AIR,6-9-12
SHP_2646,33797,DELIVERY TRUCK,11-1-09
SHP_2647,33797,REGULAR AIR,12-1-09
SHP_2647,33797,REGULAR AIR,12-1-09
SHP_103,12289,REGULAR AIR,28-12-11
SHP_162,19078,REGULAR AIR,28-7-09
SHP_97,11495,DELIVERY TRUCK,5-7-11
SHP_303,34631,REGULAR AIR,24-10-09
SHP_319,37634,REGULAR AIR,22-5-12
SHP_304,34631,REGULAR AIR,25-10-09
SHP_6311,22497,DELIVERY TRUCK,29-4-12
SHP_6270,19299,REGULAR AIR,20-3-09
SHP_6361,26306,DELIVERY TRUCK,3-11-12
SHP_5653,25060,DELIVERY TRUCK,22-7-09
SHP_5629,19911,REGULAR AIR,6-10-11
SHP_5627,19911,REGULAR AIR,7-10-11
SHP_5681,40257,REGULAR AIR,22-8-10
SHP_5628,19911,DELIVERY TRUCK,8-10-11
SHP_5652,25060,REGULAR AIR,22-7-09
SHP_297,33922,DELIVERY TRUCK,27-2-10
SHP_212,26272,EXPRESS AIR,8-7-12
SHP_336,40518,REGULAR AIR,14-3-09
SHP_163,19138,EXPRESS AIR,10-9-11
SHP_2917,32001,REGULAR AIR,30-10-11
SHP_2905,28390,REGULAR AIR,9-2-12
SHP_2982,55361,EXPRESS AIR,24-3-11
SHP_2916,32001,REGULAR AIR,2-11-11
SHP_2930,36161,REGULAR AIR,17-1-10
SHP_2983,55361,REGULAR AIR,24-3-11
SHP_370,45766,REGULAR AIR,8-5-10
SHP_220,26854,REGULAR AIR,22-6-09
SHP_369,45766,REGULAR AIR,9-5-10
SHP_305,35047,REGULAR AIR,11-6-10
SHP_315,36707,REGULAR AIR,30-11-09
SHP_342,41184,REGULAR AIR,24-9-11
SHP_7087,38598,REGULAR AIR,22-8-09
SHP_7085,38598,DELIVERY TRUCK,19-8-09
SHP_7086,38598,REGULAR AIR,20-8-09
SHP_7090,43909,REGULAR AIR,8-1-09
SHP_6630,50337,DELIVERY TRUCK,18-4-09
SHP_6629,50337,EXPRESS AIR,17-4-09
SHP_4129,20711,DELIVERY TRUCK,20-1-09
SHP_4159,46534,REGULAR AIR,5-10-12
SHP_3112,26784,REGULAR AIR,24-7-10
SHP_3111,26784,DELIVERY TRUCK,24-7-10
SHP_1113,37410,DELIVERY TRUCK,14-10-10
SHP_1123,40164,REGULAR AIR,12-4-10
SHP_2613,20098,REGULAR AIR,10-12-11
SHP_2673,46531,REGULAR AIR,28-8-11
SHP_2616,21319,DELIVERY TRUCK,30-4-10
SHP_2616,21319,DELIVERY TRUCK,30-4-10
SHP_2751,20098,REGULAR AIR,8-12-11
SHP_2792,39780,REGULAR AIR,9-6-09
SHP_2799,41826,EXPRESS AIR,18-10-10
SHP_2658,38599,REGULAR AIR,27-10-09
SHP_2752,21319,REGULAR AIR,2-5-10
SHP_6014,50786,DELIVERY TRUCK,19-10-09
SHP_6030,56769,REGULAR AIR,1-12-10
SHP_5643,23559,REGULAR AIR,23-7-10
SHP_5642,23559,EXPRESS AIR,25-7-10
SHP_6290,21191,REGULAR AIR,14-11-12
SHP_6325,23235,REGULAR AIR,7-7-11
SHP_6246,17700,REGULAR AIR,28-10-12
SHP_6324,23168,EXPRESS AIR,22-9-10
SHP_6279,20132,DELIVERY TRUCK,24-5-10
SHP_6223,15202,EXPRESS AIR,11-7-10
SHP_6237,16995,REGULAR AIR,20-12-10
SHP_6377,27715,REGULAR AIR,21-9-11
SHP_6703,57190,REGULAR AIR,28-5-10
SHP_6457,36067,EXPRESS AIR,6-7-09
SHP_6704,57190,REGULAR AIR,29-5-10
SHP_2703,59270,DELIVERY TRUCK,13-1-10
SHP_2674,47136,REGULAR AIR,26-1-11
SHP_2704,59270,REGULAR AIR,12-1-10
SHP_2825,59270,REGULAR AIR,13-1-10
SHP_6665,54086,DELIVERY TRUCK,8-9-12
SHP_6482,38406,DELIVERY TRUCK,3-12-10
SHP_6667,54215,REGULAR AIR,23-10-11
SHP_6227,15654,DELIVERY TRUCK,4-10-09
SHP_6227,15654,DELIVERY TRUCK,4-10-09
SHP_455,59585,REGULAR AIR,23-9-12
SHP_4873,59174,EXPRESS AIR,3-1-10
SHP_4502,8646,REGULAR AIR,11-4-09
SHP_4505,8646,DELIVERY TRUCK,10-4-09
SHP_4503,8646,DELIVERY TRUCK,11-4-09
SHP_4504,8646,EXPRESS AIR,11-4-09
SHP_6572,45120,DELIVERY TRUCK,10-4-09
SHP_6721,58279,REGULAR AIR,11-4-09
SHP_2753,22115,DELIVERY TRUCK,15-6-10
SHP_2730,9062,REGULAR AIR,21-3-11
SHP_196,24515,DELIVERY TRUCK,8-5-10
SHP_106,12485,DELIVERY TRUCK,8-8-10
SHP_204,25733,REGULAR AIR,17-5-12
SHP_5059,16164,DELIVERY TRUCK,7-1-12
SHP_5057,8450,REGULAR AIR,15-4-12
SHP_5058,8450,REGULAR AIR,14-4-12
SHP_619,49990,DELIVERY TRUCK,5-9-09
SHP_4121,8513,REGULAR AIR,17-7-11
SHP_4123,11011,DELIVERY TRUCK,15-5-12
SHP_2918,32069,DELIVERY TRUCK,19-11-11
SHP_3187,56768,DELIVERY TRUCK,28-7-11
SHP_1470,22022,DELIVERY TRUCK,4-4-10
SHP_1462,16165,EXPRESS AIR,23-7-10
SHP_1463,16165,EXPRESS AIR,22-7-10
SHP_1461,16165,EXPRESS AIR,24-7-10
SHP_7696,54279,DELIVERY TRUCK,31-7-11
SHP_7689,20193,REGULAR AIR,9-11-10
SHP_7695,52706,EXPRESS AIR,16-7-12
SHP_4815,50469,REGULAR AIR,20-6-10
SHP_2492,9602,DELIVERY TRUCK,12-11-12
SHP_2493,9602,DELIVERY TRUCK,11-11-12
SHP_6380,27936,DELIVERY TRUCK,9-7-11
SHP_1572,59878,REGULAR AIR,29-5-12
SHP_1572,59878,REGULAR AIR,29-5-12
SHP_1553,51940,REGULAR AIR,18-10-12
SHP_6439,33924,DELIVERY TRUCK,20-10-12
